Sample_ID,Raw_TDS_ppm,Raw_Turbidity_NTU,Raw_Temperature_C,Treated_TDS_ppm,Treated_Turbidity_NTU,Treated_pH,Treated_Temperature_C,Flow_Rate_L_min,TDS_Removal_Efficiency_pct,Turbidity_Removal_Efficiency_pct,Temperature_Difference_C,Previous_TDS_Efficiency_pct,Efficiency_Improvement_pp,Rolling_3Cycle_Avg_Efficiency_pct,Efficiency_Trend_pct,Previous_Turbidity_Efficiency_pct,Rolling_3Cycle_Avg_Turbidity_Efficiency_pct,Cycle_Number,Filter_Health_Score_pct,Water_Quality_Class,Filter_Health,ML_Split
JR-03029,538.04,4.48,25.11,49.02,0.69,6.89,24.32,1.784,90.89,84.53,0.79,89.11,1.78,89.69,1.99,90.32,87.72,24,99.07,SAFE,HEALTHY,TEST
JR-02970,507.38,4.91,26.06,100.14,0.47,7.03,25.22,1.425,80.26,90.47,0.85,70.76,9.5,76.2,13.43,98.0,91.72,16,96.35,SAFE,HEALTHY,TEST
JR-06962,474.13,10.55,22.99,300.15,4.55,6.65,21.78,0.986,36.69,56.9,1.21,36.73,-0.04,34.41,-0.1,65.79,60.27,13,62.4,CRITICAL,UNHEALTHY,TRAIN
JR-01709,352.46,5.8,21.81,32.21,1.33,6.69,22.19,1.848,90.86,77.09,-0.38,91.84,-0.98,93.57,-1.07,73.95,77.33,2,94.77,SAFE,HEALTHY,TRAIN
JR-02954,337.22,3.14,24.78,69.13,0.89,7.33,22.59,1.729,79.5,71.78,2.19,76.52,2.98,76.58,3.9,66.7,68.47,2,88.41,SAFE,HEALTHY,TEST
JR-00455,241.15,6.54,24.09,61.16,0.7,7.65,24.07,1.917,74.64,89.31,0.03,71.15,3.49,72.2,4.9,78.56,86.0,2,100.0,SAFE,HEALTHY,TEST
JR-06137,384.91,12.94,20.59,144.54,4.68,7.06,20.12,1.396,62.45,63.84,0.47,57.13,5.32,64.12,9.32,61.04,59.68,28,75.79,WARNING,MODERATE,TRAIN
JR-07664,922.78,18.78,27.41,470.52,7.41,6.35,26.75,1.139,49.01,60.54,0.66,49.76,-0.75,46.57,-1.5,57.44,62.37,18,68.2,CRITICAL,UNHEALTHY,TRAIN
JR-00610,370.78,6.37,24.34,94.28,0.85,6.52,23.94,2.0,74.57,86.6,0.4,71.69,2.88,75.37,4.01,87.43,89.71,5,100.0,SAFE,HEALTHY,TRAIN
JR-04264,463.03,7.39,27.75,107.11,0.49,7.26,26.99,1.403,76.87,93.43,0.77,79.48,-2.61,77.82,-3.29,97.99,92.33,26,98.14,WARNING,MODERATE,TEST
JR-04827,416.47,14.33,25.08,85.7,3.29,6.96,24.71,1.083,79.42,77.05,0.37,77.17,2.25,79.02,2.92,82.32,79.77,26,79.44,WARNING,MODERATE,TEST
JR-06917,689.77,17.68,31.22,421.83,6.15,7.55,30.19,1.036,38.84,65.19,1.03,40.82,-1.97,44.0,-4.83,72.04,67.31,11,69.61,CRITICAL,UNHEALTHY,TEST
JR-02075,356.14,6.01,17.21,79.8,0.52,7.54,16.64,2.0,77.59,91.35,0.57,74.57,3.02,78.19,4.06,98.0,93.06,6,100.0,SAFE,HEALTHY,TRAIN
JR-04053,522.06,9.36,26.34,180.15,2.29,6.8,26.33,1.673,65.49,75.57,0.01,68.64,-3.15,67.79,-4.58,66.68,71.14,10,90.14,WARNING,MODERATE,TRAIN
JR-06509,515.34,17.66,22.15,326.6,5.63,6.48,22.69,0.716,36.62,68.14,-0.54,35.5,1.12,38.56,3.15,62.97,69.27,9,65.43,CRITICAL,UNHEALTHY,TRAIN
JR-01623,584.89,2.98,21.82,87.86,0.16,7.31,21.65,1.567,84.98,94.79,0.17,77.0,7.98,81.95,10.36,97.72,96.84,10,100.0,SAFE,HEALTHY,TRAIN
JR-04684,435.75,5.06,19.81,123.54,1.65,6.81,19.6,1.321,71.65,67.33,0.21,66.37,5.28,68.35,7.96,74.42,68.21,10,76.92,WARNING,MODERATE,TEST
JR-05498,413.66,3.32,25.24,137.12,0.9,6.98,25.43,1.631,66.85,72.87,-0.19,68.94,-2.09,65.54,-3.03,86.54,76.12,20,87.28,WARNING,MODERATE,TEST
JR-05797,672.33,14.07,22.8,151.62,5.49,8.12,22.17,1.603,77.45,60.95,0.63,79.49,-2.04,76.43,-2.56,63.2,64.04,6,77.77,WARNING,MODERATE,TEST
JR-07015,575.44,27.34,21.05,352.99,10.83,7.52,20.1,0.817,38.66,60.37,0.95,42.16,-3.5,40.64,-8.31,58.68,60.44,26,61.61,CRITICAL,UNHEALTHY,TEST
JR-00041,458.67,4.62,25.66,88.7,1.24,6.7,24.38,1.855,80.66,73.11,1.29,74.02,6.64,79.05,8.97,78.78,73.06,15,91.94,SAFE,HEALTHY,TRAIN
JR-05476,606.77,10.07,29.11,188.36,1.12,7.71,28.27,1.43,68.96,88.88,0.84,62.34,6.62,69.98,10.62,93.87,91.16,2,95.26,WARNING,MODERATE,TRAIN
JR-02090,400.38,5.69,18.59,76.77,0.75,6.76,18.74,1.58,80.83,86.86,-0.15,76.43,4.4,83.18,5.75,91.13,86.18,3,96.75,SAFE,HEALTHY,TRAIN
JR-03925,344.05,6.46,23.54,38.8,0.73,7.49,21.77,1.673,88.72,88.74,1.77,86.09,2.63,85.06,3.05,84.5,81.02,22,100.0,SAFE,HEALTHY,TEST
JR-02176,475.42,4.89,30.14,96.47,0.49,7.02,29.14,1.676,79.71,89.89,1.0,80.4,-0.69,80.13,-0.86,96.5,92.21,23,100.0,SAFE,HEALTHY,TEST
JR-00075,442.89,4.35,24.02,55.08,0.8,7.1,23.98,2.0,87.56,81.61,0.04,91.45,-3.89,88.03,-4.25,78.95,83.05,10,100.0,SAFE,HEALTHY,TRAIN
JR-06407,916.57,20.07,29.53,405.32,8.51,6.3,27.31,1.026,55.78,57.62,2.22,59.42,-3.64,56.82,-6.13,56.58,56.76,4,63.74,CRITICAL,UNHEALTHY,TEST
JR-07888,648.58,12.41,29.56,346.76,4.82,5.59,28.42,0.85,46.54,61.16,1.14,49.14,-2.61,49.48,-5.31,59.01,59.34,10,62.86,CRITICAL,UNHEALTHY,TRAIN
JR-02658,318.36,6.26,24.26,83.6,1.84,7.05,23.12,1.676,73.74,70.67,1.14,70.4,3.33,74.62,4.74,76.97,72.02,21,86.53,SAFE,HEALTHY,TRAIN
JR-03181,369.77,7.23,25.5,50.74,1.83,7.56,25.93,1.79,86.28,74.72,-0.43,92.5,-6.22,87.51,-6.72,72.21,73.15,7,91.83,SAFE,HEALTHY,TRAIN
JR-02077,548.59,5.77,23.37,44.51,0.12,7.01,21.87,1.961,91.89,98.0,1.5,81.28,10.61,86.06,13.06,98.0,97.98,28,100.0,SAFE,HEALTHY,TRAIN
JR-00442,449.42,3.15,26.73,53.47,0.54,6.78,25.82,1.9,88.1,82.88,0.91,91.11,-3.01,87.74,-3.3,84.62,84.57,27,100.0,SAFE,HEALTHY,TEST
JR-02052,311.61,4.89,25.81,38.53,1.54,6.98,25.68,2.0,87.64,68.6,0.13,88.63,-1.0,91.28,-1.13,63.36,66.17,26,91.45,SAFE,HEALTHY,TEST
JR-02542,382.8,5.78,27.82,86.53,1.55,6.74,27.24,1.796,77.39,73.24,0.58,66.16,11.23,77.07,16.97,73.65,77.62,9,90.85,SAFE,HEALTHY,TRAIN
JR-01302,612.04,4.33,22.9,62.94,1.27,6.96,21.33,1.572,89.72,70.62,1.56,91.31,-1.59,93.01,-1.74,64.56,67.37,29,84.4,SAFE,HEALTHY,TRAIN
JR-07358,542.44,8.63,22.85,238.14,3.61,5.38,22.29,1.705,56.1,58.18,0.56,55.19,0.91,51.61,1.65,58.47,59.4,25,77.73,CRITICAL,UNHEALTHY,TRAIN
JR-03431,291.14,7.39,20.82,33.19,2.24,7.65,20.54,1.529,88.6,69.72,0.28,82.53,6.07,85.23,7.35,67.44,70.92,12,82.87,SAFE,HEALTHY,TRAIN
JR-01305,398.55,5.29,27.45,82.56,0.71,7.26,26.07,1.807,79.28,86.62,1.38,80.56,-1.28,75.81,-1.59,87.07,89.8,1,100.0,SAFE,HEALTHY,TRAIN
JR-00237,388.13,4.73,30.03,66.83,0.7,6.86,30.03,1.643,82.78,85.15,-0.01,83.13,-0.35,82.49,-0.42,85.79,83.21,26,96.71,SAFE,HEALTHY,TEST
JR-06674,983.68,20.36,21.77,505.52,10.11,5.59,22.9,1.048,48.61,50.37,-1.14,52.08,-3.47,50.35,-6.67,50.55,50.8,4,58.74,CRITICAL,UNHEALTHY,TRAIN
JR-02600,479.71,2.04,27.78,124.81,0.31,7.36,27.81,1.674,73.98,84.9,-0.03,74.47,-0.49,73.78,-0.66,84.7,84.66,11,97.16,SAFE,HEALTHY,TEST
JR-04617,826.26,12.2,27.66,161.58,4.22,7.26,26.77,1.447,80.44,65.38,0.89,82.09,-1.64,80.5,-2.0,66.6,66.85,23,77.98,WARNING,MODERATE,TRAIN
JR-02574,223.02,5.6,23.71,38.78,0.91,6.86,24.08,2.0,82.61,83.66,-0.37,83.49,-0.88,83.56,-1.05,88.36,87.95,11,100.0,SAFE,HEALTHY,TEST
JR-03281,462.94,0.3,28.05,81.96,0.04,6.81,27.53,2.0,82.3,87.73,0.52,84.95,-2.65,85.51,-3.12,85.66,84.42,9,100.0,SAFE,HEALTHY,TRAIN
JR-03187,361.09,3.56,25.41,33.17,0.36,7.42,25.26,1.995,90.81,89.86,0.15,90.58,0.23,87.3,0.26,94.83,94.23,19,100.0,SAFE,HEALTHY,TEST
JR-03954,392.08,5.45,26.02,50.76,0.85,7.35,26.4,1.567,87.05,84.42,-0.38,82.6,4.46,87.26,5.39,85.38,85.19,1,94.65,SAFE,HEALTHY,TRAIN
JR-02769,515.56,8.34,26.18,140.2,2.15,7.3,27.02,1.767,72.81,74.22,-0.84,72.09,0.71,70.72,0.99,74.14,75.86,24,91.01,SAFE,HEALTHY,TRAIN
JR-04832,187.15,7.17,21.42,52.53,1.78,7.5,20.47,1.25,71.93,75.1,0.94,85.32,-13.39,76.31,-15.69,75.89,73.73,10,81.33,WARNING,MODERATE,TRAIN
JR-04224,1010.53,12.88,23.04,302.37,2.17,8.04,22.5,1.351,70.08,83.19,0.54,71.29,-1.21,70.79,-1.7,76.76,82.66,17,89.42,WARNING,MODERATE,TRAIN
JR-02107,423.06,6.47,22.69,37.97,1.64,7.27,22.71,2.0,91.03,74.61,-0.02,88.65,2.38,85.15,2.68,75.75,74.61,29,95.96,SAFE,HEALTHY,TEST
JR-02680,581.51,7.45,28.03,90.07,1.23,7.36,27.56,1.951,84.51,83.47,0.47,80.49,4.02,85.93,4.99,81.37,81.48,29,100.0,SAFE,HEALTHY,TRAIN
JR-02762,430.03,3.84,23.26,95.26,0.4,6.9,22.22,1.627,77.85,89.63,1.04,76.14,1.71,77.52,2.24,86.15,85.69,9,99.76,SAFE,HEALTHY,TRAIN
JR-04689,770.61,2.37,33.11,160.78,0.75,7.11,32.67,1.087,79.14,68.45,0.43,79.66,-0.53,79.78,-0.66,56.21,63.51,21,73.07,WARNING,MODERATE,TRAIN
JR-05400,617.85,11.07,23.48,190.44,1.88,7.12,22.65,0.862,69.18,82.97,0.83,74.31,-5.14,69.38,-6.91,84.03,79.85,15,79.47,WARNING,MODERATE,TEST
JR-01388,449.53,5.42,22.05,90.42,0.69,7.53,21.61,1.598,79.89,87.23,0.44,68.55,11.34,76.76,16.54,84.55,87.0,13,97.39,SAFE,HEALTHY,TEST
JR-07508,478.49,19.72,35.13,173.57,7.87,6.81,33.17,1.129,63.72,60.09,1.97,68.37,-4.65,64.58,-6.8,54.78,57.5,27,67.65,CRITICAL,UNHEALTHY,TEST
JR-07243,804.66,32.47,26.24,558.77,11.03,8.96,26.85,1.147,30.56,66.02,-0.6,34.96,-4.4,30.98,-12.58,72.17,70.44,22,72.45,CRITICAL,UNHEALTHY,TEST
JR-06438,529.18,11.94,22.11,388.56,4.7,5.81,21.14,1.15,26.57,60.61,0.97,25.54,1.04,27.68,4.06,67.44,62.51,10,68.45,CRITICAL,UNHEALTHY,TEST
JR-06891,431.31,10.19,27.08,179.13,2.39,7.65,27.74,0.802,58.47,76.56,-0.66,71.12,-12.65,60.61,-17.79,67.69,73.87,5,73.46,CRITICAL,UNHEALTHY,TRAIN
JR-07712,728.56,18.73,27.32,293.25,6.71,7.03,27.48,1.218,59.75,64.17,-0.16,62.63,-2.88,63.73,-4.6,62.44,60.64,23,72.49,CRITICAL,UNHEALTHY,TRAIN
JR-05001,630.88,5.25,23.11,203.92,1.1,7.56,25.03,1.812,67.68,79.06,-1.92,76.7,-9.03,69.5,-11.77,93.23,82.27,2,95.54,WARNING,MODERATE,TRAIN
JR-05854,619.61,14.01,22.16,133.33,3.35,7.6,22.33,1.336,78.48,76.09,-0.17,76.63,1.86,79.69,2.42,71.71,72.35,23,83.78,WARNING,MODERATE,TRAIN
JR-01280,524.12,6.66,24.45,96.54,1.53,7.78,23.95,1.613,81.58,76.96,0.5,88.2,-6.62,87.93,-7.5,76.63,76.15,30,89.97,SAFE,HEALTHY,TRAIN
JR-07144,488.52,18.74,25.25,160.09,6.42,5.82,25.33,1.185,67.23,65.74,-0.08,69.75,-2.52,67.3,-3.62,62.11,66.56,27,73.01,CRITICAL,UNHEALTHY,TRAIN
JR-07835,793.61,13.84,20.6,311.93,7.46,5.96,19.71,1.464,60.7,46.14,0.89,57.99,2.7,63.62,4.66,42.18,48.23,16,63.88,CRITICAL,UNHEALTHY,TRAIN
JR-06405,786.16,15.17,29.71,372.81,4.99,7.21,28.94,1.204,52.58,67.07,0.77,48.22,4.36,50.87,9.04,79.44,74.09,7,74.39,CRITICAL,UNHEALTHY,TRAIN
JR-01556,305.57,5.13,21.52,43.08,0.29,7.46,21.23,1.628,85.9,94.42,0.29,82.36,3.54,83.51,4.3,89.71,94.04,8,100.0,SAFE,HEALTHY,TRAIN
JR-07238,942.24,10.83,28.48,472.83,3.65,6.82,28.93,1.403,49.82,66.27,-0.44,52.3,-2.48,45.32,-4.74,66.35,61.94,24,77.77,CRITICAL,UNHEALTHY,TEST
JR-03191,407.25,7.58,24.41,82.63,2.2,6.85,24.25,1.844,79.71,70.99,0.16,73.52,6.19,77.81,8.42,69.66,69.07,25,90.12,SAFE,HEALTHY,TRAIN
JR-04567,455.47,14.92,26.48,74.32,3.39,7.1,26.97,1.842,83.68,77.29,-0.49,82.93,0.76,86.7,0.91,85.65,77.98,4,94.81,WARNING,MODERATE,TEST
JR-04803,439.95,11.06,25.39,153.73,3.58,8.08,23.54,1.429,65.06,67.64,1.85,63.92,1.13,66.74,1.77,63.27,63.34,24,79.3,WARNING,MODERATE,TRAIN
JR-07503,841.89,18.75,23.42,438.88,8.84,6.77,22.46,0.783,47.87,52.83,0.96,52.5,-4.63,49.92,-8.81,58.15,51.15,5,55.29,CRITICAL,UNHEALTHY,TRAIN
JR-04842,516.41,13.38,16.82,141.43,5.1,6.87,15.72,1.399,72.61,61.93,1.1,65.24,7.38,71.36,11.31,57.2,62.64,4,74.44,WARNING,MODERATE,TRAIN
JR-03595,426.54,5.94,23.98,56.26,1.21,7.27,24.1,1.632,86.81,79.54,-0.13,86.65,0.16,87.6,0.19,82.73,80.54,1,92.3,SAFE,HEALTHY,TRAIN
JR-06036,600.05,14.17,24.0,152.37,3.83,6.99,23.52,1.569,74.61,72.99,0.48,77.36,-2.75,76.05,-3.56,77.25,78.28,16,86.12,WARNING,MODERATE,TEST
JR-01921,639.45,4.05,28.56,128.06,0.41,7.49,28.68,1.422,79.97,89.75,-0.12,77.99,1.99,78.22,2.55,86.68,90.07,16,95.76,SAFE,HEALTHY,TRAIN
JR-00514,465.03,6.27,31.64,53.57,0.65,6.91,30.33,1.732,88.48,89.57,1.31,86.22,2.25,89.78,2.61,94.34,91.28,18,100.0,SAFE,HEALTHY,TEST
JR-04178,571.98,9.95,25.55,192.79,2.14,6.86,25.17,1.558,66.29,78.54,0.37,69.49,-3.19,66.2,-4.59,73.45,77.29,18,90.06,WARNING,MODERATE,TEST
JR-01309,499.47,5.43,24.38,47.74,0.76,7.24,23.44,1.754,90.44,86.09,0.94,92.85,-2.4,90.72,-2.59,79.78,83.19,8,99.65,SAFE,HEALTHY,TEST
JR-05668,504.43,4.47,30.68,183.84,1.3,7.25,29.19,1.776,63.55,70.91,1.49,71.17,-7.61,66.82,-10.7,72.7,70.56,23,88.7,WARNING,MODERATE,TRAIN
JR-00915,452.36,8.56,26.06,73.58,1.7,6.31,25.82,2.0,83.73,80.1,0.24,83.74,-0.01,84.83,-0.01,81.19,81.0,21,100.0,SAFE,HEALTHY,TRAIN
JR-03453,282.86,1.95,24.44,36.95,0.34,6.6,23.55,1.645,86.94,82.74,0.89,88.34,-1.4,88.88,-1.59,82.41,83.13,5,94.95,SAFE,HEALTHY,TRAIN
JR-03696,357.28,1.68,26.2,50.46,0.47,7.13,24.81,2.0,85.88,72.29,1.39,94.62,-8.74,88.15,-9.24,71.5,71.89,7,94.22,SAFE,HEALTHY,TEST
JR-04243,547.25,13.53,23.25,194.76,2.01,5.89,23.01,1.89,64.41,85.17,0.25,69.2,-4.79,66.26,-6.92,84.47,84.9,11,100.0,WARNING,MODERATE,TEST
JR-03157,360.18,5.39,21.59,45.38,0.9,7.21,19.86,1.764,87.4,83.37,1.73,80.55,6.86,85.11,8.51,71.49,83.82,2,97.8,SAFE,HEALTHY,TRAIN
JR-02199,647.87,2.21,30.78,168.61,0.42,7.31,30.76,1.824,73.97,80.83,0.02,66.08,7.89,71.01,11.94,87.02,81.44,3,97.11,SAFE,HEALTHY,TRAIN
JR-00775,362.42,6.06,25.85,44.11,0.29,7.33,25.16,1.708,87.83,95.17,0.69,87.8,0.03,86.18,0.04,96.68,96.41,14,100.0,SAFE,HEALTHY,TRAIN
JR-04426,463.3,12.59,17.97,150.69,3.17,6.78,16.65,0.819,67.47,74.83,1.32,67.24,0.24,68.17,0.35,79.96,75.97,28,72.5,WARNING,MODERATE,TRAIN
JR-06151,597.94,5.23,23.02,171.63,1.84,6.92,22.26,1.316,71.3,64.77,0.76,73.95,-2.65,69.8,-3.59,74.63,69.77,17,74.9,WARNING,MODERATE,TEST
JR-06098,703.94,10.14,26.33,220.18,1.53,7.31,25.71,2.0,68.72,84.94,0.61,62.31,6.41,67.46,10.29,86.14,87.62,20,100.0,WARNING,MODERATE,TRAIN
JR-00944,268.29,9.85,23.73,38.15,2.64,7.16,23.73,1.878,85.78,73.16,0.0,85.54,0.23,85.5,0.27,72.44,74.53,3,92.44,SAFE,HEALTHY,TRAIN
JR-00823,265.71,4.88,21.43,43.63,0.61,7.32,20.8,1.783,83.58,87.46,0.62,89.1,-5.52,86.54,-6.2,82.15,88.02,17,100.0,SAFE,HEALTHY,TEST
JR-05006,619.64,10.19,27.92,176.49,2.31,7.97,27.37,1.202,71.52,77.31,0.55,69.58,1.94,72.27,2.79,81.1,79.01,15,82.03,WARNING,MODERATE,TEST
JR-04278,767.96,12.72,14.3,218.06,4.54,7.08,14.05,1.864,71.61,64.34,0.25,68.31,3.29,70.62,4.82,74.96,67.6,6,85.53,WARNING,MODERATE,TEST
JR-00165,228.87,8.9,27.16,28.01,1.23,7.4,27.93,1.226,87.76,86.19,-0.76,84.59,3.18,87.62,3.75,80.27,87.08,17,89.17,SAFE,HEALTHY,TRAIN
JR-05620,611.29,10.25,33.27,264.6,2.81,7.17,33.6,1.985,56.71,72.55,-0.33,58.1,-1.39,57.44,-2.39,69.07,71.87,30,94.13,WARNING,MODERATE,TRAIN
JR-04548,270.56,11.63,19.57,75.09,3.35,6.54,17.44,1.611,72.25,71.18,2.13,69.03,3.22,71.22,4.66,64.54,71.58,7,85.61,WARNING,MODERATE,TRAIN
JR-03984,312.22,3.2,25.19,81.75,0.74,6.69,25.09,1.964,73.82,76.95,0.1,64.08,9.73,69.91,15.19,71.47,73.77,20,96.99,SAFE,HEALTHY,TRAIN
JR-02539,294.05,9.8,27.52,38.89,3.11,7.24,27.3,1.553,86.77,68.3,0.22,81.29,5.48,84.19,6.74,65.24,63.14,16,82.29,SAFE,HEALTHY,TEST
JR-07624,811.65,18.42,30.19,322.26,5.64,6.94,28.8,0.723,60.3,69.39,1.38,68.11,-7.82,64.97,-11.48,76.48,72.54,27,66.51,CRITICAL,UNHEALTHY,TEST
JR-01312,573.11,2.56,31.45,72.24,0.56,7.08,31.25,1.851,87.39,77.99,0.21,78.9,8.49,85.26,10.76,80.81,76.69,26,95.51,SAFE,HEALTHY,TEST
JR-05208,474.11,8.81,25.17,43.74,2.6,7.04,24.49,1.181,90.77,70.53,0.68,89.62,1.15,89.55,1.29,68.54,69.34,17,76.51,WARNING,MODERATE,TRAIN
JR-07277,826.31,32.72,25.02,246.34,17.72,7.48,24.16,1.043,70.19,45.84,0.86,63.78,6.41,69.16,10.05,45.36,43.9,13,55.23,CRITICAL,UNHEALTHY,TRAIN
JR-05384,470.87,9.08,31.78,156.19,2.13,7.46,31.39,1.077,66.83,76.55,0.4,64.79,2.04,68.39,3.16,73.24,76.77,24,78.96,WARNING,MODERATE,TRAIN
JR-06676,432.58,15.83,33.93,215.55,8.61,6.21,34.14,1.298,50.17,45.6,-0.21,56.73,-6.56,52.92,-11.56,45.56,43.78,6,60.15,CRITICAL,UNHEALTHY,TRAIN
JR-07421,457.12,15.04,23.05,240.51,6.31,6.19,23.24,0.874,47.39,58.08,-0.18,51.72,-4.33,49.21,-8.37,68.54,61.62,20,61.04,CRITICAL,UNHEALTHY,TEST
JR-03301,589.91,7.01,19.53,46.18,1.36,6.72,18.79,1.959,92.17,80.6,0.74,83.33,8.84,89.75,10.61,76.85,80.26,15,99.62,SAFE,HEALTHY,TEST
JR-03311,537.17,8.7,27.37,51.99,1.69,7.67,27.83,1.707,90.32,80.53,-0.46,81.7,8.62,85.67,10.55,80.35,81.38,30,94.53,SAFE,HEALTHY,TRAIN
JR-00328,458.46,12.9,23.8,124.74,3.13,7.37,23.22,1.427,72.79,75.76,0.59,68.76,4.04,72.17,5.87,74.59,74.85,30,85.36,SAFE,HEALTHY,TEST
JR-05887,481.67,13.11,27.44,127.46,5.1,6.52,26.5,1.292,73.54,61.12,0.95,70.36,3.17,69.72,4.51,52.7,58.84,2,71.67,WARNING,MODERATE,TRAIN
JR-02491,612.18,2.54,23.64,88.51,0.14,7.31,24.75,1.926,85.54,94.59,-1.1,81.35,4.19,83.75,5.16,98.0,95.78,29,100.0,SAFE,HEALTHY,TEST
JR-07525,1037.15,9.64,29.25,562.97,2.67,7.28,28.81,1.034,45.72,72.26,0.43,46.13,-0.42,45.97,-0.9,69.34,69.88,23,74.87,CRITICAL,UNHEALTHY,TRAIN
JR-06104,581.87,9.41,29.05,163.75,3.22,6.02,28.62,0.968,71.86,65.76,0.43,73.54,-1.68,70.39,-2.28,62.87,66.25,22,68.69,WARNING,MODERATE,TEST
JR-05955,507.72,11.45,25.98,186.23,2.49,7.41,24.78,1.352,63.32,78.22,1.21,67.43,-4.11,62.43,-6.09,67.36,78.16,10,85.71,WARNING,MODERATE,TRAIN
JR-07494,431.03,23.96,31.23,142.21,8.9,7.41,31.49,1.395,67.01,62.85,-0.26,78.99,-11.99,72.16,-15.17,52.59,62.18,11,75.04,CRITICAL,UNHEALTHY,TRAIN
JR-04409,609.46,10.27,26.77,249.9,2.49,7.48,27.9,1.38,59.0,75.76,-1.13,61.93,-2.93,60.74,-4.74,76.75,72.87,1,84.41,WARNING,MODERATE,TRAIN
JR-00833,491.48,2.46,21.39,90.48,0.54,7.27,22.8,1.44,81.59,77.92,-1.41,89.25,-7.66,83.92,-8.58,75.55,78.25,23,87.24,SAFE,HEALTHY,TRAIN
JR-03080,560.82,5.91,25.92,86.31,0.71,6.83,24.38,1.657,84.61,87.92,1.54,84.15,0.47,85.28,0.55,98.0,92.38,17,99.07,SAFE,HEALTHY,TRAIN
JR-03463,571.61,3.83,30.3,68.43,0.72,7.31,29.86,1.707,88.03,81.17,0.43,83.45,4.58,89.46,5.48,70.24,75.26,17,95.02,SAFE,HEALTHY,TRAIN
JR-05298,680.35,14.23,27.37,133.52,3.16,6.87,26.0,1.243,80.38,77.77,1.37,89.98,-9.61,81.09,-10.68,78.05,78.94,11,83.19,WARNING,MODERATE,TEST
JR-07016,736.36,12.4,21.7,466.3,5.99,6.75,22.17,0.823,36.68,51.69,-0.48,38.06,-1.39,35.64,-3.64,53.69,46.65,7,55.23,CRITICAL,UNHEALTHY,TRAIN
JR-00055,598.23,6.39,32.23,100.49,1.13,7.55,30.12,1.72,83.2,82.4,2.11,80.77,2.43,81.76,3.01,73.33,80.77,29,96.2,SAFE,HEALTHY,TEST
JR-06231,645.4,6.93,23.72,183.57,0.82,7.58,22.15,1.005,71.56,88.24,1.57,68.03,3.53,71.65,5.18,80.42,84.74,30,86.28,WARNING,MODERATE,TEST
JR-04065,632.4,14.56,22.51,282.43,5.7,6.9,21.13,1.314,55.34,60.86,1.38,66.31,-10.97,59.26,-16.54,57.09,60.09,22,71.92,WARNING,MODERATE,TEST
JR-03452,292.93,2.95,25.38,46.24,0.72,7.4,24.42,1.712,84.21,75.64,0.96,86.42,-2.21,82.74,-2.56,73.79,73.72,25,90.98,SAFE,HEALTHY,TRAIN
JR-06306,689.31,7.26,24.7,217.94,2.51,7.25,23.51,1.495,68.38,65.37,1.19,63.16,5.23,69.41,8.27,50.95,61.28,20,78.92,WARNING,MODERATE,TEST
JR-01902,628.28,4.8,18.77,153.6,1.08,6.87,20.0,1.82,75.55,77.44,-1.24,77.57,-2.02,75.68,-2.6,82.3,78.08,29,94.47,SAFE,HEALTHY,TRAIN
JR-01482,416.63,3.41,25.33,68.25,0.71,6.97,24.69,1.84,83.62,79.14,0.64,86.13,-2.51,85.06,-2.92,84.32,81.69,19,96.16,SAFE,HEALTHY,TEST
JR-04874,589.52,17.12,26.33,105.33,5.59,6.93,25.15,1.543,82.13,67.36,1.18,84.96,-2.82,81.01,-3.32,72.12,68.73,6,81.38,WARNING,MODERATE,TRAIN
JR-04896,563.87,2.68,31.58,174.14,0.44,6.86,31.18,1.626,69.12,83.41,0.4,73.19,-4.07,71.66,-5.56,89.06,86.26,1,95.08,WARNING,MODERATE,TRAIN
JR-04151,214.42,8.19,29.88,47.0,2.52,7.84,29.26,1.087,78.08,69.2,0.61,71.94,6.14,79.07,8.54,69.14,69.28,3,73.64,WARNING,MODERATE,TRAIN
JR-03336,579.27,5.87,22.84,110.83,1.48,8.08,24.15,1.779,80.87,74.76,-1.3,80.16,0.71,81.19,0.89,79.36,75.25,30,91.66,SAFE,HEALTHY,TEST
JR-06017,315.21,11.92,24.51,83.56,2.62,5.99,22.98,1.428,73.49,78.04,1.53,73.49,0.01,76.54,0.01,78.92,78.06,26,87.09,WARNING,MODERATE,TRAIN
JR-04927,384.83,13.55,26.93,137.39,6.0,7.31,25.92,1.221,64.3,55.71,1.02,67.22,-2.92,65.8,-4.34,57.63,55.19,2,66.21,WARNING,MODERATE,TRAIN
JR-00947,445.33,3.82,22.07,76.08,1.03,7.59,20.24,1.798,82.92,73.1,1.83,79.05,3.87,82.97,4.89,76.67,73.39,14,90.78,SAFE,HEALTHY,TEST
JR-05798,293.22,7.58,20.39,77.93,2.02,7.07,19.38,1.406,73.42,73.39,1.01,74.72,-1.3,73.53,-1.74,66.7,67.93,27,83.15,WARNING,MODERATE,TEST
JR-03294,354.86,4.61,21.82,60.46,0.63,7.52,20.7,1.786,82.96,86.27,1.12,81.52,1.44,81.38,1.77,83.3,82.24,13,100.0,SAFE,HEALTHY,TEST
JR-02162,437.88,7.24,19.85,94.62,0.44,7.11,18.59,2.0,78.39,93.89,1.26,77.29,1.1,76.21,1.42,95.53,92.52,11,100.0,SAFE,HEALTHY,TRAIN
